;angiodysplasia;erosion;stenosis;lymphangiectasia;lymph follicle;SMT;polyp-like;bleeding;diverticulum;erythema;foreign body;vein
1210;-1;8101;-1;-1;9139;-1;12882;-1;-1;-1;-1;-1
1211;-1;8102;-1;-1;9140;-1;12883;-1;-1;-1;-1;-1
1212;-1;8103;-1;-1;9141;-1;12884;-1;-1;-1;-1;-1
1213;-1;8104;-1;-1;9142;-1;12885;-1;-1;-1;-1;-1
1214;-1;8105;-1;-1;9145;-1;12886;-1;-1;-1;-1;-1
1215;-1;8106;-1;-1;9146;-1;12887;-1;-1;-1;-1;-1
1216;-1;8108;-1;-1;9147;-1;12888;-1;-1;-1;-1;-1
1217;-1;8109;-1;-1;9148;-1;12889;-1;-1;-1;-1;-1
1218;-1;8110;-1;-1;9149;-1;12890;-1;-1;-1;-1;-1
1219;-1;8111;-1;-1;9150;-1;12891;-1;-1;-1;-1;-1
1220;-1;8112;-1;-1;9151;-1;12892;-1;-1;-1;-1;-1
1221;-1;8113;-1;-1;9152;-1;12893;-1;-1;-1;-1;-1
1222;-1;8114;-1;-1;9153;-1;12894;-1;-1;-1;-1;-1
1223;-1;8115;-1;-1;9154;-1;12895;-1;-1;-1;-1;-1
1224;-1;8116;-1;-1;9155;-1;12896;-1;-1;-1;-1;-1
1225;-1;8117;-1;-1;9156;-1;12897;-1;-1;-1;-1;-1
1226;-1;8118;-1;-1;9157;-1;12898;-1;-1;-1;-1;-1
1227;-1;8119;-1;-1;9158;-1;12899;-1;-1;-1;-1;-1
1228;-1;8120;-1;-1;9159;-1;12900;-1;-1;-1;-1;-1
1229;-1;8121;-1;-1;9160;-1;12901;-1;-1;-1;-1;-1
1230;-1;8122;-1;-1;9161;-1;12902;-1;-1;-1;-1;-1
1231;-1;8123;-1;-1;9162;-1;12903;-1;-1;-1;-1;-1
1232;-1;8124;-1;-1;9163;-1;12904;-1;-1;-1;-1;-1
1233;-1;8125;-1;-1;9164;-1;12905;-1;-1;-1;-1;-1
1234;-1;8126;-1;-1;9165;-1;12906;-1;-1;-1;-1;-1
1235;-1;8127;-1;-1;9166;-1;12907;-1;-1;-1;-1;-1
1236;-1;8128;-1;-1;9167;-1;12908;-1;-1;-1;-1;-1
1237;-1;8129;-1;-1;9168;-1;12909;-1;-1;-1;-1;-1
1238;-1;8130;-1;-1;9169;-1;12910;-1;-1;-1;-1;-1
1239;-1;8131;-1;-1;9170;-1;12911;-1;-1;-1;-1;-1
1240;-1;8132;-1;-1;9171;-1;12912;-1;-1;-1;-1;-1
1241;-1;8133;-1;-1;9172;-1;12913;-1;-1;-1;-1;-1
1242;-1;8134;-1;-1;9174;-1;12915;-1;-1;-1;-1;-1
1243;-1;8135;-1;-1;9175;-1;12916;-1;-1;-1;-1;-1
1244;-1;8136;-1;-1;9176;-1;12917;-1;-1;-1;-1;-1
1245;-1;8137;-1;-1;9177;-1;12918;-1;-1;-1;-1;-1
1246;-1;8139;-1;-1;9178;-1;12919;-1;-1;-1;-1;-1
1247;-1;8140;-1;-1;9179;-1;12920;-1;-1;-1;-1;-1
1248;-1;8142;-1;-1;9180;-1;12921;-1;-1;-1;-1;-1
1249;-1;8143;-1;-1;9181;-1;12922;-1;-1;-1;-1;-1
1250;-1;8151;-1;-1;9182;-1;12923;-1;-1;-1;-1;-1
1251;-1;8168;-1;-1;9183;-1;12924;-1;-1;-1;-1;-1
1252;-1;8172;-1;-1;9199;-1;12925;-1;-1;-1;-1;-1
1253;-1;8173;-1;-1;9200;-1;12926;-1;-1;-1;-1;-1
1254;-1;8174;-1;-1;9202;-1;12927;-1;-1;-1;-1;-1
1255;-1;8175;-1;-1;9204;-1;12928;-1;-1;-1;-1;-1
1256;-1;8176;-1;-1;9205;-1;12929;-1;-1;-1;-1;-1
1257;-1;8177;-1;-1;9206;-1;12930;-1;-1;-1;-1;-1
1258;-1;8178;-1;-1;9207;-1;12931;-1;-1;-1;-1;-1
1259;-1;8179;-1;-1;9208;-1;12932;-1;-1;-1;-1;-1
1260;-1;8180;-1;-1;9209;-1;12933;-1;-1;-1;-1;-1
1261;-1;8181;-1;-1;9210;-1;12934;-1;-1;-1;-1;-1
1262;-1;8182;-1;-1;9381;-1;12935;-1;-1;-1;-1;-1
1263;-1;8183;-1;-1;9382;-1;12936;-1;-1;-1;-1;-1
1264;-1;8184;-1;-1;9385;-1;12937;-1;-1;-1;-1;-1
1265;-1;8185;-1;-1;9386;-1;12938;-1;-1;-1;-1;-1
1266;-1;8186;-1;-1;9390;-1;12939;-1;-1;-1;-1;-1
1267;-1;8187;-1;-1;9391;-1;12940;-1;-1;-1;-1;-1
1268;-1;8188;-1;-1;9414;-1;12943;-1;-1;-1;-1;-1
1269;-1;8189;-1;-1;9416;-1;12944;-1;-1;-1;-1;-1
1270;-1;8190;-1;-1;9417;-1;12945;-1;-1;-1;-1;-1
1271;-1;8191;-1;-1;9418;-1;12946;-1;-1;-1;-1;-1
1272;-1;8193;-1;-1;9419;-1;12947;-1;-1;-1;-1;-1
1273;-1;8194;-1;-1;9420;-1;12948;-1;-1;-1;-1;-1
1274;-1;8195;-1;-1;9421;-1;12949;-1;-1;-1;-1;-1
1275;-1;8196;-1;-1;9422;-1;12950;-1;-1;-1;-1;-1
1276;-1;8197;-1;-1;9423;-1;12951;-1;-1;-1;-1;-1
1277;-1;8198;-1;-1;9424;-1;12952;-1;-1;-1;-1;-1
1278;-1;8199;-1;-1;9425;-1;12953;-1;-1;-1;-1;-1
1279;-1;8200;-1;-1;9426;-1;12954;-1;-1;-1;-1;-1
1280;-1;8201;-1;-1;9427;-1;12955;-1;-1;-1;-1;-1
1281;-1;8202;-1;-1;9428;-1;12956;-1;-1;-1;-1;-1
1282;-1;8203;-1;-1;9429;-1;12957;-1;-1;-1;-1;-1
1283;-1;8204;-1;-1;9430;-1;12958;-1;-1;-1;-1;-1
1284;-1;8205;-1;-1;9431;-1;12959;-1;-1;-1;-1;-1
1285;-1;8206;-1;-1;9432;-1;12960;-1;-1;-1;-1;-1
1286;-1;8208;-1;-1;9433;-1;12961;-1;-1;-1;-1;-1
1287;-1;8209;-1;-1;9434;-1;12963;-1;-1;-1;-1;-1
1288;-1;8210;-1;-1;9435;-1;12965;-1;-1;-1;-1;-1
1289;-1;8211;-1;-1;9436;-1;12966;-1;-1;-1;-1;-1
1290;-1;8212;-1;-1;9437;-1;12969;-1;-1;-1;-1;-1
1291;-1;8213;-1;-1;9438;-1;12971;-1;-1;-1;-1;-1
1292;-1;8214;-1;-1;9439;-1;12972;-1;-1;-1;-1;-1
1293;-1;8215;-1;-1;9440;-1;12973;-1;-1;-1;-1;-1
1294;-1;8216;-1;-1;9445;-1;12974;-1;-1;-1;-1;-1
1295;-1;8217;-1;-1;9446;-1;12975;-1;-1;-1;-1;-1
1296;-1;8218;-1;-1;9447;-1;12976;-1;-1;-1;-1;-1
1297;-1;8219;-1;-1;9448;-1;12977;-1;-1;-1;-1;-1
1298;-1;8220;-1;-1;9449;-1;12978;-1;-1;-1;-1;-1
1299;-1;8221;-1;-1;9452;-1;12979;-1;-1;-1;-1;-1
1300;-1;8222;-1;-1;9455;-1;12980;-1;-1;-1;-1;-1
1301;-1;8223;-1;-1;9456;-1;12981;-1;-1;-1;-1;-1
1302;-1;8224;-1;-1;9457;-1;12982;-1;-1;-1;-1;-1
1303;-1;8225;-1;-1;9458;-1;12983;-1;-1;-1;-1;-1
1304;-1;8226;-1;-1;9459;-1;12984;-1;-1;-1;-1;-1
1305;-1;8227;-1;-1;9460;-1;12985;-1;-1;-1;-1;-1
1306;-1;8228;-1;-1;9461;-1;12986;-1;-1;-1;-1;-1
1307;-1;8229;-1;-1;9462;-1;12987;-1;-1;-1;-1;-1
1308;-1;8230;-1;-1;9463;-1;12988;-1;-1;-1;-1;-1
1309;-1;8231;-1;-1;9464;-1;12989;-1;-1;-1;-1;-1
1310;-1;8232;-1;-1;9490;-1;12990;-1;-1;-1;-1;-1
1311;-1;8233;-1;-1;9491;-1;12991;-1;-1;-1;-1;-1
1312;-1;8234;-1;-1;9519;-1;12992;-1;-1;-1;-1;-1
1313;-1;8235;-1;-1;9521;-1;12993;-1;-1;-1;-1;-1
1314;-1;8238;-1;-1;9522;-1;12994;-1;-1;-1;-1;-1
1315;-1;8272;-1;-1;9523;-1;12995;-1;-1;-1;-1;-1
1316;-1;8273;-1;-1;9524;-1;12996;-1;-1;-1;-1;-1
1317;-1;8274;-1;-1;9525;-1;12998;-1;-1;-1;-1;-1
1318;-1;8275;-1;-1;9530;-1;12999;-1;-1;-1;-1;-1
1319;-1;8276;-1;-1;9553;-1;13000;-1;-1;-1;-1;-1
1320;-1;8277;-1;-1;9557;-1;13001;-1;-1;-1;-1;-1
1321;-1;8278;-1;-1;9678;-1;13002;-1;-1;-1;-1;-1
1322;-1;8279;-1;-1;9679;-1;13003;-1;-1;-1;-1;-1
1323;-1;8280;-1;-1;9680;-1;13004;-1;-1;-1;-1;-1
1324;-1;8281;-1;-1;9681;-1;13005;-1;-1;-1;-1;-1
1325;-1;8293;-1;-1;9682;-1;13006;-1;-1;-1;-1;-1
1326;-1;8294;-1;-1;9683;-1;13007;-1;-1;-1;-1;-1
1327;-1;8295;-1;-1;9684;-1;13008;-1;-1;-1;-1;-1
1328;-1;8296;-1;-1;9685;-1;13009;-1;-1;-1;-1;-1
1329;-1;8297;-1;-1;9686;-1;13010;-1;-1;-1;-1;-1
1330;-1;8298;-1;-1;9687;-1;13011;-1;-1;-1;-1;-1
1331;-1;8299;-1;-1;9688;-1;13012;-1;-1;-1;-1;-1
1332;-1;8300;-1;-1;9689;-1;13013;-1;-1;-1;-1;-1
1333;-1;8301;-1;-1;9690;-1;13014;-1;-1;-1;-1;-1
1334;-1;8302;-1;-1;9691;-1;13015;-1;-1;-1;-1;-1
1335;-1;8305;-1;-1;9692;-1;13016;-1;-1;-1;-1;-1
1336;-1;8308;-1;-1;9693;-1;13017;-1;-1;-1;-1;-1
1337;-1;8309;-1;-1;9694;-1;13018;-1;-1;-1;-1;-1
1338;-1;8310;-1;-1;9699;-1;13019;-1;-1;-1;-1;-1
1339;-1;8311;-1;-1;9700;-1;13020;-1;-1;-1;-1;-1
1340;-1;8312;-1;-1;9703;-1;13021;-1;-1;-1;-1;-1
1341;-1;8313;-1;-1;9705;-1;13022;-1;-1;-1;-1;-1
1342;-1;8357;-1;-1;9706;-1;13023;-1;-1;-1;-1;-1
1343;-1;8358;-1;-1;9707;-1;13024;-1;-1;-1;-1;-1
1344;-1;8373;-1;-1;9708;-1;13026;-1;-1;-1;-1;-1
1345;-1;8382;-1;-1;9709;-1;13027;-1;-1;-1;-1;-1
1346;-1;8383;-1;-1;9710;-1;13028;-1;-1;-1;-1;-1
1347;-1;8388;-1;-1;9712;-1;13029;-1;-1;-1;-1;-1
1348;-1;8389;-1;-1;9718;-1;13030;-1;-1;-1;-1;-1
1349;-1;8390;-1;-1;9721;-1;13031;-1;-1;-1;-1;-1
1350;-1;8391;-1;-1;9723;-1;13032;-1;-1;-1;-1;-1
1351;-1;8392;-1;-1;9776;-1;13034;-1;-1;-1;-1;-1
1352;-1;8393;-1;-1;9900;-1;13035;-1;-1;-1;-1;-1
1353;-1;8394;-1;-1;9914;-1;13036;-1;-1;-1;-1;-1
1354;-1;8395;-1;-1;9915;-1;13037;-1;-1;-1;-1;-1
1355;-1;8396;-1;-1;9916;-1;13038;-1;-1;-1;-1;-1
1356;-1;8397;-1;-1;9917;-1;13039;-1;-1;-1;-1;-1
1357;-1;8398;-1;-1;9918;-1;13040;-1;-1;-1;-1;-1
1358;-1;8399;-1;-1;9919;-1;13041;-1;-1;-1;-1;-1
1359;-1;8400;-1;-1;9920;-1;13042;-1;-1;-1;-1;-1
1360;-1;8401;-1;-1;9921;-1;13043;-1;-1;-1;-1;-1
1361;-1;8402;-1;-1;9922;-1;13044;-1;-1;-1;-1;-1
1362;-1;8403;-1;-1;9923;-1;13045;-1;-1;-1;-1;-1
1363;-1;8411;-1;-1;9924;-1;13046;-1;-1;-1;-1;-1
1364;-1;8412;-1;-1;9925;-1;13047;-1;-1;-1;-1;-1
1365;-1;8422;-1;-1;9926;-1;13048;-1;-1;-1;-1;-1
1366;-1;8455;-1;-1;9927;-1;13049;-1;-1;-1;-1;-1
1367;-1;8456;-1;-1;9928;-1;13050;-1;-1;-1;-1;-1
1368;-1;8457;-1;-1;9947;-1;13051;-1;-1;-1;-1;-1
1369;-1;8458;-1;-1;10024;-1;13052;-1;-1;-1;-1;-1
1370;-1;8459;-1;-1;10026;-1;13053;-1;-1;-1;-1;-1
1371;-1;8460;-1;-1;10028;-1;13054;-1;-1;-1;-1;-1
1372;-1;8461;-1;-1;10029;-1;13055;-1;-1;-1;-1;-1
1373;-1;8462;-1;-1;10030;-1;13056;-1;-1;-1;-1;-1
1374;-1;8463;-1;-1;10031;-1;13057;-1;-1;-1;-1;-1
1375;-1;8464;-1;-1;10032;-1;13058;-1;-1;-1;-1;-1
1376;-1;8469;-1;-1;10035;-1;13059;-1;-1;-1;-1;-1
1377;-1;8470;-1;-1;10036;-1;13060;-1;-1;-1;-1;-1
1378;-1;8471;-1;-1;10082;-1;13061;-1;-1;-1;-1;-1
1379;-1;8472;-1;-1;10170;-1;13062;-1;-1;-1;-1;-1
1380;-1;8474;-1;-1;10173;-1;13063;-1;-1;-1;-1;-1
1381;-1;8477;-1;-1;10175;-1;13064;-1;-1;-1;-1;-1
1382;-1;8478;-1;-1;10176;-1;13065;-1;-1;-1;-1;-1
1383;-1;8479;-1;-1;10336;-1;13066;-1;-1;-1;-1;-1
1384;-1;8480;-1;-1;10338;-1;13067;-1;-1;-1;-1;-1
1385;-1;8482;-1;-1;10339;-1;13068;-1;-1;-1;-1;-1
1386;-1;8485;-1;-1;10340;-1;13069;-1;-1;-1;-1;-1
1387;-1;8486;-1;-1;10341;-1;13070;-1;-1;-1;-1;-1
1388;-1;8487;-1;-1;10342;-1;13071;-1;-1;-1;-1;-1
1389;-1;8488;-1;-1;10343;-1;13072;-1;-1;-1;-1;-1
1390;-1;8536;-1;-1;10815;-1;13073;-1;-1;-1;-1;-1
1391;-1;8558;-1;-1;10816;-1;13074;-1;-1;-1;-1;-1
1392;-1;8559;-1;-1;10817;-1;13075;-1;-1;-1;-1;-1
1393;-1;8560;-1;-1;10818;-1;13076;-1;-1;-1;-1;-1
1394;-1;8561;-1;-1;10819;-1;13077;-1;-1;-1;-1;-1
1395;-1;8562;-1;-1;10820;-1;13078;-1;-1;-1;-1;-1
1396;-1;8563;-1;-1;10821;-1;13079;-1;-1;-1;-1;-1
1397;-1;8564;-1;-1;10822;-1;13080;-1;-1;-1;-1;-1
1398;-1;8565;-1;-1;10823;-1;13107;-1;-1;-1;-1;-1
1399;-1;8598;-1;-1;10824;-1;13108;-1;-1;-1;-1;-1
1400;-1;8621;-1;-1;10825;-1;13109;-1;-1;-1;-1;-1
1401;-1;8622;-1;-1;10826;-1;13127;-1;-1;-1;-1;-1
1402;-1;8623;-1;-1;10827;-1;13128;-1;-1;-1;-1;-1
1403;-1;8624;-1;-1;10852;-1;13129;-1;-1;-1;-1;-1
1404;-1;8625;-1;-1;10853;-1;13134;-1;-1;-1;-1;-1
1405;-1;8626;-1;-1;10854;-1;13135;-1;-1;-1;-1;-1
1406;-1;8627;-1;-1;10855;-1;13136;-1;-1;-1;-1;-1
1407;-1;8628;-1;-1;10856;-1;13140;-1;-1;-1;-1;-1
1408;-1;8629;-1;-1;10857;-1;13141;-1;-1;-1;-1;-1
1409;-1;8630;-1;-1;10858;-1;13142;-1;-1;-1;-1;-1
1410;-1;8631;-1;-1;10871;-1;13148;-1;-1;-1;-1;-1
1411;-1;8632;-1;-1;10872;-1;13149;-1;-1;-1;-1;-1
1412;-1;8633;-1;-1;10873;-1;13177;-1;-1;-1;-1;-1
1413;-1;8634;-1;-1;10876;-1;13178;-1;-1;-1;-1;-1
1414;-1;8635;-1;-1;10877;-1;13234;-1;-1;-1;-1;-1
1415;-1;8636;-1;-1;10878;-1;13244;-1;-1;-1;-1;-1
1416;-1;8637;-1;-1;11310;-1;13245;-1;-1;-1;-1;-1
1417;-1;8638;-1;-1;11314;-1;13282;-1;-1;-1;-1;-1
1418;-1;8639;-1;-1;11315;-1;13283;-1;-1;-1;-1;-1
1419;-1;8641;-1;-1;11316;-1;13308;-1;-1;-1;-1;-1
1420;-1;8642;-1;-1;11317;-1;13309;-1;-1;-1;-1;-1
1421;-1;8656;-1;-1;11318;-1;13327;-1;-1;-1;-1;-1
1422;-1;8657;-1;-1;11319;-1;13328;-1;-1;-1;-1;-1
1423;-1;8664;-1;-1;11320;-1;13332;-1;-1;-1;-1;-1
1424;-1;8665;-1;-1;11321;-1;13399;-1;-1;-1;-1;-1
1425;-1;8666;-1;-1;11322;-1;13429;-1;-1;-1;-1;-1
1426;-1;8669;-1;-1;11323;-1;13430;-1;-1;-1;-1;-1
1427;-1;8673;-1;-1;11324;-1;13436;-1;-1;-1;-1;-1
1428;-1;8674;-1;-1;11325;-1;13437;-1;-1;-1;-1;-1
1429;-1;8675;-1;-1;11327;-1;13443;-1;-1;-1;-1;-1
1430;-1;8676;-1;-1;11328;-1;13444;-1;-1;-1;-1;-1
1431;-1;8677;-1;-1;11329;-1;13483;-1;-1;-1;-1;-1
1432;-1;8679;-1;-1;11330;-1;13514;-1;-1;-1;-1;-1
1433;-1;8680;-1;-1;11331;-1;13515;-1;-1;-1;-1;-1
1434;-1;8734;-1;-1;11332;-1;13516;-1;-1;-1;-1;-1
1435;-1;8736;-1;-1;11335;-1;13517;-1;-1;-1;-1;-1
1436;-1;8739;-1;-1;11363;-1;13518;-1;-1;-1;-1;-1
1437;-1;8740;-1;-1;11368;-1;13526;-1;-1;-1;-1;-1
1438;-1;8743;-1;-1;11375;-1;13536;-1;-1;-1;-1;-1
1439;-1;8744;-1;-1;11383;-1;13538;-1;-1;-1;-1;-1
1440;-1;8745;-1;-1;11496;-1;13541;-1;-1;-1;-1;-1
1441;-1;8746;-1;-1;11497;-1;13542;-1;-1;-1;-1;-1
1442;-1;8747;-1;-1;11581;-1;13545;-1;-1;-1;-1;-1
1443;-1;8748;-1;-1;11946;-1;13552;-1;-1;-1;-1;-1
1444;-1;8832;-1;-1;11947;-1;13553;-1;-1;-1;-1;-1
1445;-1;8833;-1;-1;12014;-1;13554;-1;-1;-1;-1;-1
1446;-1;8836;-1;-1;12015;-1;13583;-1;-1;-1;-1;-1
1447;-1;8838;-1;-1;12016;-1;13587;-1;-1;-1;-1;-1
1448;-1;8839;-1;-1;12017;-1;13588;-1;-1;-1;-1;-1
1449;-1;8840;-1;-1;12018;-1;13600;-1;-1;-1;-1;-1
1450;-1;8845;-1;-1;12019;-1;13601;-1;-1;-1;-1;-1
1451;-1;8846;-1;-1;12020;-1;13602;-1;-1;-1;-1;-1
1452;-1;8848;-1;-1;12021;-1;13603;-1;-1;-1;-1;-1
1453;-1;8849;-1;-1;12022;-1;13648;-1;-1;-1;-1;-1
1454;-1;8850;-1;-1;12023;-1;13678;-1;-1;-1;-1;-1
1455;-1;8851;-1;-1;12024;-1;13680;-1;-1;-1;-1;-1
1456;-1;8852;-1;-1;12025;-1;13681;-1;-1;-1;-1;-1
1457;-1;8854;-1;-1;12026;-1;13682;-1;-1;-1;-1;-1
1458;-1;8855;-1;-1;12027;-1;13683;-1;-1;-1;-1;-1
1459;-1;8856;-1;-1;12028;-1;13684;-1;-1;-1;-1;-1
1460;-1;8857;-1;-1;12029;-1;13685;-1;-1;-1;-1;-1
1461;-1;8858;-1;-1;12030;-1;13686;-1;-1;-1;-1;-1
1462;-1;8859;-1;-1;12031;-1;13687;-1;-1;-1;-1;-1
1463;-1;8860;-1;-1;12032;-1;13688;-1;-1;-1;-1;-1
1464;-1;8861;-1;-1;12033;-1;13689;-1;-1;-1;-1;-1
1465;-1;8862;-1;-1;12034;-1;13690;-1;-1;-1;-1;-1
1466;-1;8863;-1;-1;12035;-1;13691;-1;-1;-1;-1;-1
1467;-1;8865;-1;-1;12036;-1;13692;-1;-1;-1;-1;-1
1468;-1;8866;-1;-1;12064;-1;13693;-1;-1;-1;-1;-1
1469;-1;8867;-1;-1;12065;-1;13694;-1;-1;-1;-1;-1
1470;-1;8868;-1;-1;12116;-1;13695;-1;-1;-1;-1;-1
1471;-1;8869;-1;-1;12117;-1;13696;-1;-1;-1;-1;-1
1472;-1;8870;-1;-1;12118;-1;13697;-1;-1;-1;-1;-1
1473;-1;8871;-1;-1;12119;-1;13699;-1;-1;-1;-1;-1
1474;-1;8872;-1;-1;12120;-1;13700;-1;-1;-1;-1;-1
1475;-1;8873;-1;-1;12121;-1;13701;-1;-1;-1;-1;-1
1476;-1;8874;-1;-1;12122;-1;13702;-1;-1;-1;-1;-1
1477;-1;8876;-1;-1;12123;-1;13703;-1;-1;-1;-1;-1
1478;-1;8877;-1;-1;12124;-1;13704;-1;-1;-1;-1;-1
1479;-1;8878;-1;-1;12125;-1;13705;-1;-1;-1;-1;-1
1480;-1;8879;-1;-1;12126;-1;13706;-1;-1;-1;-1;-1
1481;-1;8880;-1;-1;12127;-1;13707;-1;-1;-1;-1;-1
1482;-1;8881;-1;-1;12189;-1;13709;-1;-1;-1;-1;-1
1483;-1;8882;-1;-1;12311;-1;13710;-1;-1;-1;-1;-1
1484;-1;8883;-1;-1;12312;-1;13711;-1;-1;-1;-1;-1
1485;-1;8884;-1;-1;12313;-1;13712;-1;-1;-1;-1;-1
1486;-1;8885;-1;-1;12314;-1;13713;-1;-1;-1;-1;-1
1487;-1;8886;-1;-1;12315;-1;13716;-1;-1;-1;-1;-1
1488;-1;8888;-1;-1;12317;-1;13717;-1;-1;-1;-1;-1
1489;-1;8889;-1;-1;12334;-1;13810;-1;-1;-1;-1;-1
1490;-1;8890;-1;-1;12335;-1;13812;-1;-1;-1;-1;-1
1491;-1;8891;-1;-1;12336;-1;13813;-1;-1;-1;-1;-1
1492;-1;8892;-1;-1;12337;-1;13814;-1;-1;-1;-1;-1
1493;-1;8893;-1;-1;12338;-1;13815;-1;-1;-1;-1;-1
1494;-1;8895;-1;-1;12342;-1;13817;-1;-1;-1;-1;-1
1495;-1;8896;-1;-1;12343;-1;13818;-1;-1;-1;-1;-1
1496;-1;8909;-1;-1;12349;-1;13819;-1;-1;-1;-1;-1
1497;-1;8913;-1;-1;12350;-1;13820;-1;-1;-1;-1;-1
1498;-1;8916;-1;-1;12351;-1;13821;-1;-1;-1;-1;-1
1499;-1;8917;-1;-1;12360;-1;13823;-1;-1;-1;-1;-1
1500;-1;8918;-1;-1;12361;-1;13824;-1;-1;-1;-1;-1
1501;-1;8920;-1;-1;12362;-1;13825;-1;-1;-1;-1;-1
1502;-1;8921;-1;-1;12363;-1;13827;-1;-1;-1;-1;-1
1503;-1;8922;-1;-1;12364;-1;13829;-1;-1;-1;-1;-1
1504;-1;8940;-1;-1;12365;-1;13830;-1;-1;-1;-1;-1
1505;-1;8942;-1;-1;12373;-1;13831;-1;-1;-1;-1;-1
1506;-1;8944;-1;-1;12374;-1;13832;-1;-1;-1;-1;-1
1507;-1;8957;-1;-1;12375;-1;13833;-1;-1;-1;-1;-1
1508;-1;8959;-1;-1;12376;-1;13834;-1;-1;-1;-1;-1
1509;-1;8976;-1;-1;12377;-1;13835;-1;-1;-1;-1;-1
1510;-1;8992;-1;-1;12378;-1;13836;-1;-1;-1;-1;-1
1511;-1;8993;-1;-1;12379;-1;13837;-1;-1;-1;-1;-1
1512;-1;8994;-1;-1;12380;-1;13838;-1;-1;-1;-1;-1
1513;-1;8995;-1;-1;12381;-1;13839;-1;-1;-1;-1;-1
1514;-1;8996;-1;-1;12386;-1;13840;-1;-1;-1;-1;-1
1515;-1;8997;-1;-1;12387;-1;13841;-1;-1;-1;-1;-1
1516;-1;8998;-1;-1;12402;-1;13842;-1;-1;-1;-1;-1
1517;-1;9015;-1;-1;12409;-1;13843;-1;-1;-1;-1;-1
1518;-1;9016;-1;-1;12413;-1;13844;-1;-1;-1;-1;-1
1519;-1;9020;-1;-1;12415;-1;13845;-1;-1;-1;-1;-1
1520;-1;9051;-1;-1;12419;-1;13846;-1;-1;-1;-1;-1
1521;-1;9052;-1;-1;12425;-1;13847;-1;-1;-1;-1;-1
1522;-1;9056;-1;-1;12426;-1;13848;-1;-1;-1;-1;-1
1523;-1;9057;-1;-1;12438;-1;13852;-1;-1;-1;-1;-1
1524;-1;9060;-1;-1;12439;-1;13853;-1;-1;-1;-1;-1
1525;-1;9061;-1;-1;12442;-1;13856;-1;-1;-1;-1;-1
1526;-1;9069;-1;-1;12449;-1;13857;-1;-1;-1;-1;-1
1527;-1;9070;-1;-1;12450;-1;13858;-1;-1;-1;-1;-1
1528;-1;9071;-1;-1;12600;-1;13860;-1;-1;-1;-1;-1
1529;-1;9072;-1;-1;12603;-1;13861;-1;-1;-1;-1;-1
1530;-1;9074;-1;-1;12692;-1;13862;-1;-1;-1;-1;-1
1531;-1;9075;-1;-1;12746;-1;13863;-1;-1;-1;-1;-1
1532;-1;9076;-1;-1;12793;-1;13864;-1;-1;-1;-1;-1
1533;-1;9077;-1;-1;12823;-1;13865;-1;-1;-1;-1;-1
1534;-1;9080;-1;-1;13085;-1;13867;-1;-1;-1;-1;-1
1535;-1;9081;-1;-1;13086;-1;13868;-1;-1;-1;-1;-1
1536;-1;9082;-1;-1;13087;-1;13869;-1;-1;-1;-1;-1
1537;-1;9083;-1;-1;13088;-1;13870;-1;-1;-1;-1;-1
1538;-1;9084;-1;-1;13089;-1;13871;-1;-1;-1;-1;-1
1539;-1;9086;-1;-1;13110;-1;13872;-1;-1;-1;-1;-1
1540;-1;9087;-1;-1;13174;-1;13873;-1;-1;-1;-1;-1
1541;-1;9092;-1;-1;13175;-1;13874;-1;-1;-1;-1;-1
1542;-1;9105;-1;-1;13176;-1;13876;-1;-1;-1;-1;-1
1543;-1;9191;-1;-1;13178;-1;13877;-1;-1;-1;-1;-1
1544;-1;9219;-1;-1;13179;-1;13878;-1;-1;-1;-1;-1
1545;-1;9220;-1;-1;13180;-1;13880;-1;-1;-1;-1;-1
1546;-1;9221;-1;-1;13181;-1;13881;-1;-1;-1;-1;-1
1547;-1;9222;-1;-1;13182;-1;13882;-1;-1;-1;-1;-1
1548;-1;9223;-1;-1;13183;-1;13883;-1;-1;-1;-1;-1
1549;-1;9224;-1;-1;13184;-1;13884;-1;-1;-1;-1;-1
1550;-1;9237;-1;-1;13185;-1;13885;-1;-1;-1;-1;-1
1551;-1;9238;-1;-1;13186;-1;13886;-1;-1;-1;-1;-1
1552;-1;9239;-1;-1;13187;-1;13887;-1;-1;-1;-1;-1
1553;-1;9268;-1;-1;13188;-1;13888;-1;-1;-1;-1;-1
1554;-1;9279;-1;-1;13189;-1;13889;-1;-1;-1;-1;-1
1555;-1;9280;-1;-1;13190;-1;13890;-1;-1;-1;-1;-1
1556;-1;9290;-1;-1;13191;-1;13901;-1;-1;-1;-1;-1
1557;-1;9291;-1;-1;13193;-1;13902;-1;-1;-1;-1;-1
1558;-1;9292;-1;-1;13194;-1;13903;-1;-1;-1;-1;-1
1559;-1;9293;-1;-1;13195;-1;13904;-1;-1;-1;-1;-1
1560;-1;9294;-1;-1;13196;-1;13906;-1;-1;-1;-1;-1
1561;-1;9295;-1;-1;13198;-1;13907;-1;-1;-1;-1;-1
1562;-1;9296;-1;-1;13199;-1;13908;-1;-1;-1;-1;-1
1563;-1;9297;-1;-1;13200;-1;13909;-1;-1;-1;-1;-1
1564;-1;9298;-1;-1;13201;-1;13910;-1;-1;-1;-1;-1
1565;-1;9299;-1;-1;13202;-1;13911;-1;-1;-1;-1;-1
1566;-1;9301;-1;-1;13203;-1;13912;-1;-1;-1;-1;-1
